index,name,base_name,Label Name,network,component,hemisphere,beta1,intercept,pval,adj_r2,quad_beta2,quad_beta1,quad_intercept,quad_pval,quad_adj_r2,f_statistic,pval_quad_vs_linear,pval_adj,quad_pval_adj,pval_quad_vs_linear_adj
1,7Networks_LH_Vis_1,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,1.0675890200981912,-4.814927649742728,1.4296043783191958e-07,0.4298401292523868,0.017306579178735473,-0.36546044927130783,20.873532387182593,3.600869509943203e-07,0.4454984153594719,2.355447403504428,0.13155094691573108,1.3245722199120712e-06,2.302527827484809e-06,0.21717865418087964
2,7Networks_LH_Vis_2,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,1.4813359254068064,-30.97112946387448,5.0297101206818803e-08,0.4535866991435149,0.0508987240941833,-2.733268751892751,44.57874242706684,7.595639558242932e-10,0.5733840087357921,14.478798212390736,0.0004089052281904805,6.171590256188037e-07,2.3967313249562276e-08,0.003502697615065625
3,7Networks_LH_Vis_3,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,0.8027706189916336,4.543905845373246,2.5852943534128547e-05,0.2966391425703452,0.012781113281037659,-0.2555533522670652,23.51513721100131,8.440662910713953e-05,0.3005566529048126,1.2688430690425172,0.2657024947328461,8.444054938485152e-05,0.00017865432689827436,0.3723115203972596
4,7Networks_LH_Vis_4,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,1.5141367119140017,-18.691123012099006,2.7702595147017393e-09,0.5146266026835057,0.01641433348527739,0.15496852227933822,5.672961040248538,1.269765733206136e-08,0.5190649152380357,1.442968311872873,0.2356781740381608,7.398222468674056e-08,1.601315674654405e-07,0.3418462971671725
5,7Networks_LH_Vis_5,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,1.3548326604306897,-7.572326846078035,1.7575177588351752e-10,0.5665334637226338,0.014092335196018768,0.1879346116443985,13.345174282896664,8.097132744164432e-10,0.5722217483053222,1.638269147361715,0.20684491239782862,7.619650028576963e-09,2.3967313249562276e-08,0.3140722081224555
6,7Networks_LH_Vis_6,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,1.0167127297394918,-3.6275912051567545,3.038683297635832e-05,0.29207803063331905,0.025356774305754358,-1.0829229977202184,34.009915126484074,3.9653873647070874e-05,0.3226841680956405,3.1689949193434335,0.08151370596599919,9.715226881173717e-05,9.1851319570256e-05,0.14988146861323268
7,7Networks_LH_Vis_7,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,0.8604204061062095,14.40441718411789,1.5437078653894581e-06,0.37205998174992727,0.014880202075199037,-0.37171596629577763,36.49136298677494,3.909567557325682e-06,0.38627185503407124,2.1115180609433915,0.15283879670530218,8.343373462938263e-06,1.3991547360578404e-05,0.24519015443182754
8,7Networks_LH_Vis_8,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,0.8133534998140337,15.93392607175872,0.00011840731933875109,0.2526589879690945,0.027101182330853395,-1.4307257348757778,56.16068793322161,6.563165112557485e-05,0.3080048595080255,4.839046950503115,0.032775257447853444,0.0003079777355009047,0.00014325370005293742,0.07973958496926525
9,7Networks_LH_Vis_9,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,1.172258146142825,-15.428210495125835,6.274236394793242e-07,0.39454058270639014,0.022400061993087535,-0.6825507459852957,17.82059571847281,1.1577162607714785e-06,0.41724561928084947,2.8701562641693634,0.09685386762174769,4.069290461765903e-06,5.3632977794923596e-06,0.16880898108773407
10,7Networks_LH_Vis_10,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,1.7264428354068657,-40.09370983789069,6.268178111784354e-09,0.4981326534895333,-0.03608615707603888,4.714511575931926,-93.6570278316043,4.314689459276806e-09,0.5406553862691972,5.44348559319352,0.02397194557925591,1.1857303594792069e-07,6.690670724161479e-08,0.06478132912489394
11,7Networks_LH_Vis_11,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,1.251084503748195,-6.304069162127583,4.6152774045941125e-09,0.5043785566409347,0.02504389302225371,-0.8226434835009515,30.869021974315032,3.783682537605681e-09,0.5432152322726286,5.081047710053943,0.028890891334493896,1.102808390360909e-07,6.134970971689211e-08,0.07344796534680144
12,7Networks_LH_Vis_12,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,0.45028170734129747,18.2358933074127,0.0728715104105522,0.04600980855934045,0.039599813129993285,-2.82873089283763,77.01459281548316,0.008949440265547299,0.14701656014002618,6.683960378725312,0.012890735724986491,0.09113957500383113,0.012092398454043076,0.042103554094560194
13,7Networks_LH_Vis_13,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,0.29454450846529956,29.27933853143943,0.05036388885089255,0.05822364175217609,0.01334482124572671,-0.8104565901063179,49.087291549212225,0.05822055383024053,0.07626312913276145,1.9373831678442865,0.1705050931418458,0.06532915868087205,0.06919406135845341,0.2666912980433337
14,7Networks_LH_Vis_14,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,0.38510786856141177,27.49475316591294,0.131092034820075,0.02699497398004924,0.05313403127659359,-4.014588601781025,106.36253084473746,0.0010961997917613982,0.21992549835637998,12.871513747150598,0.0007925648453860163,0.15539369140551973,0.0017462270367006132,0.005258529744167468
15,7Networks_LH_Vis_15,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,0.7441867306605519,-4.116842853190345,0.0002192083114943949,0.23420951080849017,0.016283545217822333,-0.6041517013807298,20.053109872155588,0.00048442991852153117,0.24656772497285961,1.7873226294538218,0.18768802677749355,0.0005227189831295389,0.0008624752274853926,0.2878728518816962
16,7Networks_LH_Vis_16,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,1.3607552441989597,-9.68598286668145,1.0987183556416749e-07,0.4359153470522651,0.029820962049024333,-1.1085319210514912,34.57779589326386,9.793931017832684e-08,0.4753845519139118,4.611258189728647,0.03695129789106154,1.0843872466550443e-06,7.800780144028137e-07,0.08685318260914592
17,7Networks_LH_Vis_17,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,0.6655834126176057,20.77081279636917,0.01037446156947897,0.11100198823539376,0.014781567105959757,-0.5583856155120159,42.711352978401784,0.026047554251565432,0.10734416164076133,0.8033108965432079,0.37467313954897075,0.015752526931583452,0.0325773819014069,0.48739715001499345
18,7Networks_LH_Vis_18,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,1.345297157985333,-13.254937535575479,3.7375843933341694e-06,0.34922932252352523,0.006219644934755492,0.8302873006722482,-4.023009105336968,2.3800070400549715e-05,0.3372391127405152,0.13161732889172925,0.7183874619252989,1.6800626876967455e-05,6.174743260691984e-05,0.7965242750591378
19,7Networks_LH_Vis_19,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,0.3879841219854556,35.16454188152351,0.07100573125932029,0.046862675575430446,0.04479991166757742,-3.321616081496971,101.6618391604886,0.0006247772392696914,0.23836638609562955,13.069028909908006,0.0007297947148629073,0.08905138671749009,0.0010703730816167543,0.005020103038602424
