index,name,base_name,Label Name,network,component,hemisphere,beta1,intercept,pval,adj_r2,quad_beta2,quad_beta1,quad_intercept,quad_pval,quad_adj_r2,f_statistic,pval_quad_vs_linear,pval_adj,quad_pval_adj,pval_quad_vs_linear_adj
1,7Networks_LH_Vis_1,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,-51.27799344815719,121291.33064430088,0.9250081290923822,-0.020642950971595297,-119.14286177259011,9753.360288150485,-53796.29529100425,0.002162075243461752,0.19705006169362338,14.013594135109631,0.000494135194301544,0.9631965380916089,0.011282553569329142,0.00841174594023448
2,7Networks_LH_Vis_2,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,-570.9697510925384,168421.1751793559,0.09845401782377435,0.03618599556755864,-40.25919102741601,2742.084842870515,109257.86422481177,0.050662338980700154,0.08171298144137418,3.379751948767895,0.07232591804794893,0.21365285113441507,0.09871545878642862,0.20144764904152646
3,7Networks_LH_Vis_3,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,630.6992915966198,95605.85845679657,0.21837137262447878,0.011210359892549482,53.19273988919683,-3746.697440875834,173775.80003475345,0.13282707656135914,0.04326586451971426,2.608246392642296,0.11300344663718108,0.375532587770884,0.1955208129422065,0.27435061376085673
4,7Networks_LH_Vis_4,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,-227.67035061318825,125276.09374363217,0.6373966931417498,-0.01607020718439167,-114.3013148946169,9178.54191405347,-42696.58685540217,0.000558966566099917,0.24196526144765929,17.339228091303692,0.00013242411541131854,0.763530603394075,0.004663813688269162,0.004008036559782575
5,7Networks_LH_Vis_5,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,-652.295787156919,118591.27208042555,0.29332604277996516,0.00262376283171184,-59.363074551986,4232.877060014806,31353.65132085071,0.19904001339851987,0.026657025880078455,2.1851902741319575,0.14601467579182442,0.47184819778579656,0.2649028468398385,0.3281715980667737
6,7Networks_LH_Vis_6,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,-1314.0451496888088,168734.4861783092,0.011579535065355235,0.1073403060883994,-15.075058387877835,-73.47150248846322,146580.77806101242,0.03860067654382455,0.09227703108106755,0.20346049939329552,0.6540163291162094,0.05054912422760843,0.08075901912855458,0.8112661568818553
7,7Networks_LH_Vis_7,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,-1140.6750079181593,153888.55417138888,0.004717632384501894,0.13708920988271456,-2.576648604549881,-928.6345451449379,150102.0135400163,0.019168398932696125,0.11891710835312452,0.010012699497627505,0.9207195442649097,0.025363035506039088,0.04972830351682309,0.9500151661278841
8,7Networks_LH_Vis_8,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,517.0677825183373,71680.18809298587,0.2594743555688981,0.006129409859816803,-92.87049798085324,8159.671176351601,-64798.61364952886,0.0028467610246876145,0.18759472768514185,11.72166263864399,0.0012902634475183347,0.4299319614170793,0.013604521107454496,0.014644490129333098
9,7Networks_LH_Vis_9,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,-125.25601359110465,132813.16888189473,0.7873644663864284,-0.01927098720795084,-74.15964240731287,5977.572624890358,23831.098650183412,0.04467520629133772,0.08661421964215643,6.564450463432819,0.013669131949125692,0.8804518909838387,0.09054706989405055,0.06601899898833047
10,7Networks_LH_Vis_10,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,-414.0453164383889,162343.78147921036,0.30889785925269353,0.0011759195408495016,61.78520395778814,-5498.5427588214225,253140.86758199564,0.03683345641518029,0.0940853903551816,5.9228200446358175,0.018801846229133785,0.47863354300588007,0.07850886954221528,0.08287415716530815
11,7Networks_LH_Vis_11,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,-431.4006348259104,139476.09302014057,0.3913169914186627,-0.005163200920192068,53.41942057404525,-4827.451628974635,217979.15554521134,0.18618010586225045,0.029419519603097966,2.710286389068027,0.10637470413144917,0.5569213608278146,0.2515647858972075,0.2647528472845074
12,7Networks_LH_Vis_12,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,-594.9423863313198,143925.885633133,0.21487254606274495,0.011694133639504334,-82.58914085313293,6201.576011880066,22556.15869462664,0.01187845043504717,0.13667740640850146,7.948963385696506,0.00702174880185525,0.37181186771708163,0.03646562917388577,0.045541056514889766
13,7Networks_LH_Vis_13,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,1374.2411632308786,73443.44149675625,0.004485333712569716,0.13874851182284131,20.524275490334503,-314.7655819547226,103605.10301957672,0.014738437896380132,0.12871550383349561,0.44727079890957594,0.5069055853169193,0.025047516082500127,0.04156056400594149,0.7066301823981874
14,7Networks_LH_Vis_14,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,1541.5943695610065,45195.99802041643,0.002861428925193585,0.1534425513779989,-53.30644543696914,5928.348286760403,-33141.04072239461,0.0031606939135999947,0.18397026242995118,2.7956822687089,0.10116404453176729,0.019683162606634663,0.014494495320953512,0.25515820120790195
15,7Networks_LH_Vis_15,7networks_lh_vis,7Networks_LH_Vis,visual,visual,L,366.6665151324564,130927.9514197943,0.24206117549048617,0.008156521106714165,36.23108344151986,-2614.9025223191866,184171.71517081192,0.10448587760915604,0.052986888093195184,3.272257467500468,0.07685957120454368,0.41005885698761463,0.1641404444102313,0.20770384123132637
