index,name,base_name,Label Name,network,component,hemisphere,beta1,intercept,pval,adj_r2,quad_beta2,quad_beta1,quad_intercept,quad_pval,quad_adj_r2,f_statistic,pval_quad_vs_linear,pval_adj,quad_pval_adj,pval_quad_vs_linear_adj
45,7Networks_LH_SomMot_14,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,2.0771412268429767e-06,-0.0006245504438350063,0.10718827888981784,0.033438880006391614,2.355133357147203e-07,-1.7323400798063002e-05,-0.00027837472649443564,0.004046347430792447,0.17534722842570183,9.259962203392888,0.003826888404360569,0.16385009635009193,0.00992995531664741,0.029444076077095607
46,7Networks_LH_SomMot_15,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,3.3855405402714996e-06,-0.0005420199347537296,0.036220697786491625,0.06920792410527399,-9.086931956156795e-08,1.0870951281786195e-05,-0.00067558668921379,0.07836505727138061,0.06450902262853897,0.7588995764373694,0.38810126199227446,0.06722115414296168,0.11390597491634004,0.5834369965049424
47,7Networks_LH_SomMot_16,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,-3.485187183150671e-08,-0.0005788316078344563,0.9785315028816938,-0.020817771460842627,1.297914960670708e-07,-1.0726498551978315e-05,-0.000388054027790545,0.31302981601867824,0.0077210371393140464,2.3805218734641755,0.12956344216967763,0.9828612882926747,0.3579736435075061,0.2955869484675057
48,7Networks_LH_SomMot_17,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,2.244180847202913e-06,-0.0006692101369181536,0.0581621098312008,0.05344868431131855,7.840576741119608e-08,-4.214537853543544e-06,-0.0005539632754406997,0.10082448751768662,0.054423269358360615,1.049472539606897,0.31087256150430725,0.10078472466933268,0.13746041241150067,0.5004827763225371
49,7Networks_LH_SomMot_18,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,6.197364312096525e-06,-0.0007294573118128559,7.568860625895488e-06,0.3304680021146953,2.554768384971453e-07,-1.4847682358456723e-05,-0.00035393769394383607,2.3739942181598777e-07,0.4552418461591291,11.994134685099757,0.00114827964987379,5.824174108739917e-05,3.849262053730659e-06,0.013032974026067517
50,7Networks_LH_SomMot_19,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,3.8813971772693845e-06,-0.0007045372865115282,0.0015953132443040454,0.17231541580669307,1.1356387186788725e-07,-5.473489933465969e-06,-0.000537612323691344,0.0024186844079536404,0.19320877316760887,2.24304915567991,0.1409025380923801,0.005286658488423625,0.006445807252740592,0.31357721712715964
51,7Networks_LH_SomMot_20,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,7.41024072345732e-07,-0.0005406756199420096,0.5417726717376968,-0.012864681433568892,1.66306596634873e-07,-1.295857432722068e-05,-0.00029622532071019685,0.08984926637921575,0.0590491785582149,4.668486387329429,0.03585056152598935,0.614911982422286,0.12707653251141418,0.13074573558713518
52,7Networks_LH_SomMot_21,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,7.0838479135313255e-06,-0.0007404839145905169,7.169371357195327e-06,0.33192704048292265,3.802092578388061e-07,-2.423610117799291e-05,-0.00018162293895851846,2.118017923570294e-09,0.5543551986071098,24.957536487783035,8.533889279883241e-06,5.710341396783646e-05,8.013167810840945e-08,0.0009685964332667478
53,7Networks_LH_SomMot_22,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,6.314245048223188e-06,-0.0007361965958826269,2.3685565562530217e-07,0.41801473788553556,-7.01995524581869e-08,1.2096972227818967e-05,-0.0008393813278871009,1.1111263017278595e-06,0.41826331327408584,1.020510342432706,0.3175706141913553,3.584415588462906e-06,1.1731426534522051e-05,0.5094309157266212
54,7Networks_LH_SomMot_23,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,9.21689075346312e-06,-0.0007505838825519423,1.0844662556520676e-08,0.4867572602909749,2.62520472908913e-07,-1.2408379219515341e-05,-0.00036471098601282816,8.319625574150141e-10,0.5717280216830865,10.52337942549972,0.0021730733979901775,3.5167691433288475e-07,5.395871443805948e-08,0.0201341902589294
55,7Networks_LH_SomMot_24,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,1.0390640551789677e-05,-0.0007467708640310094,8.144067301397557e-10,0.5383761915258602,-1.9120474290723117e-07,2.6141237599196752e-05,-0.0010278183844780546,7.908855531906536e-10,0.5726498024960567,4.849614054651877,0.032594349322004924,6.162344258057484e-08,5.395871443805948e-08,0.12647721873666867
56,7Networks_LH_SomMot_25,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,4.773143804649207e-06,-0.0005149558562127573,0.00011864885426340395,0.25259855669651354,1.523964735536247e-07,-7.780600469118274e-06,-0.0002909517318072396,8.148579357376345e-05,0.3016040581303613,4.368095270610498,0.04205455717126447,0.0006337244686539457,0.0003774954110458021,0.14286374288481693
57,7Networks_LH_SomMot_26,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,3.847922177997127e-06,-0.0007097790968967444,0.0013263646578108666,0.1782217820961597,2.4779013491174614e-07,-1.6563928009270053e-05,-0.0003455579905093973,1.3540815321980458e-05,0.352955467681186,13.962348786139952,0.0005046034543490618,0.004596714157604071,8.538236328026565e-05,0.007147288803797129
58,7Networks_LH_SomMot_27,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,6.4988162402430315e-06,-0.0007322636176999679,6.534701631529322e-05,0.27011186730318393,2.9865383387470946e-07,-1.810295944011153e-05,-0.00029327911236680794,2.5170927235145924e-06,0.39766428622298355,11.164624092698139,0.001641156925364428,0.00037553854945750783,2.1976155701454325e-05,0.016672857899295453
59,7Networks_LH_SomMot_28,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,5.062114807936955e-06,-0.0005973748029056689,0.0002600327783651308,0.22902823588475696,2.423719708750176e-07,-1.490341110315549e-05,-0.00024111773310415367,1.740294942748056e-05,0.34600935621104656,9.585893130107115,0.0033014620692953726,0.0012297383476850977,0.0001082320416448791,0.026765424633216055
60,7Networks_LH_SomMot_29,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,4.846165466614385e-06,-0.0006059858471207379,0.004394166214456526,0.1394228446571446,3.5878541924899815e-07,-2.4708983004872693e-05,-7.861528654106803e-05,3.575573821024634e-05,0.32566004555817474,14.256497089289173,0.0004475259334208418,0.011735008596254487,0.00020291381434314797,0.006554089476550393
61,7Networks_LH_SomMot_30,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,7.300897404769265e-06,-0.0007299480534769855,3.202989062979978e-08,0.46355072965278277,-6.661309279245812e-08,1.2788187974567773e-05,-0.0008278611296589594,1.8073698544626956e-07,0.4615268494009015,0.8195894224582755,0.36991785403894384,8.078650192182833e-07,3.155945822792553e-06,0.565463655668958
62,7Networks_LH_SomMot_31,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,8.606231650892975e-06,-0.0006895594043229151,9.180577183129452e-08,0.44002560458902984,3.154287371857592e-07,-1.7377386020116313e-05,-0.00022591784859641537,8.074302978385348e-10,0.5722731417716707,15.840970733191925,0.00023721139043684643,1.7999288749138368e-06,5.395871443805948e-08,0.004730153252283172
63,7Networks_LH_SomMot_32,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,8.194972342772831e-06,-0.0006321953786346343,7.695567412900566e-07,0.38950884172232747,3.6038417407860863e-07,-2.1491874447050405e-05,-0.0001024748445457699,1.4632081381370639e-09,0.5613139733533473,19.798516062448837,5.2590025474205125e-05,9.442669203937452e-06,7.38107216349141e-08,0.003410838795041304
64,7Networks_LH_SomMot_33,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,5.140368825945962e-06,-0.0006099131365555156,0.0022441442100347713,0.16132466464552764,3.655023640789317e-07,-2.496809171195397e-05,-7.266949092194556e-05,1.1290484846381326e-05,0.3579403855156935,15.698875912555376,0.00025090883190488205,0.006884063995647204,7.66295352297116e-05,0.004746358736867352
65,7Networks_LH_SomMot_34,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L,7.893212554073355e-06,-0.0005996858762672046,2.252395034905301e-07,0.4192028792482223,1.1357180190205885e-09,7.79965715055665e-06,-0.0005980165100772367,1.7542818976896917e-06,0.4068476151261017,0.00016809679039241776,0.9897104248530119,3.526163261541402e-06,1.649327922565194e-05,0.9984338485321758
